Timestamp,UTC,Callsign,Position,altitude,flight_phase,track,latitude,longitude,aircraft_type,ROCD_m/s,time,delta_t (s),sum_t (s),sum_t (min),Pressure_Pa,TAS_m/s,a_m/s^2,Density,S_m^2,CD0,CD2,cd0_delta,K,gamma_rad,Thr_max_climb_ISA,delta_temp,delta_temp_eff,Thr_max_climb,Thrust_N,eta_kg_per_min_per_kN,fnom_kg_per_s,fmin_kg_per_s,fcr_kg_per_s,fapld_kg_per_s,Fuel_kg_per_s,Fuel_at_time_kg,Fuel_sum_with_time_kg,P1,P2,P3,mt,f2,Sumsq,fmin
1756726620,2025-09-01T11:37:00Z,TLM610,"13.892677,100.511559",4475,Climb,294,13.892677,100.511559,737,5.715,11:37:00,8,933,15.55,85976.77885296053,,,,124.65,0.0235,0.0445,0.0,0.044,,134413.1688075438,,,,,,,0.16868505216397553,,0.16868505216397553,,,138.07134999999997,,,,57796.0,,,0.16868505216397553
1756726629,2025-09-01T11:37:09Z,TLM610,"13.896469,100.50293",4650,Climb,294,13.896469,100.50293,737,5.926666666666667,11:37:09,9,942,15.7,85417.27403128061,,,,124.65,0.0235,0.0445,0.0,0.044,,133936.97987822987,,,,,,,0.16809200951117012,,0.16809200951117012,,,138.07134999999997,,,,57796.0,,,0.16809200951117012
1756726637,2025-09-01T11:37:17Z,TLM610,"13.900452,100.49382",4800,Climb,294,13.900452,100.49382,737,5.715,11:37:17,8,950,15.833333333333334,84940.04843823143,,,,124.65,0.0235,0.0445,0.0,0.044,,133528.81793881796,,,,,,,0.16758368723733688,,0.16758368723733688,,,138.07134999999997,,,,57796.0,,,0.16758368723733688
1756726645,2025-09-01T11:37:25Z,TLM610,"13.904641,100.484184",5075,Climb,294,13.904641,100.484184,737,10.477500000000001,11:37:25,8,958,15.966666666666667,84070.74273860813,,,,124.65,0.0235,0.0445,0.0,0.044,,132780.52104989605,,,,,,,0.16665176306864266,,0.16665176306864266,,,138.07134999999997,,,,57796.0,,,0.16665176306864266
1756726660,2025-09-01T11:37:40Z,TLM610,"13.912216,100.46656",5700,Climb,293,13.912216,100.46656,737,12.7,11:37:40,15,973,16.216666666666665,82121.81979809633,,,,124.65,0.0235,0.0445,0.0,0.044,,131079.8463023463,,,,,,,0.16453375359433756,,0.16453375359433756,,,138.07134999999997,,,,57796.0,,,0.16453375359433756
1756726673,2025-09-01T11:37:53Z,TLM610,"13.918839,100.451134",6300,Climb,293,13.918839,100.451134,737,14.067692307692308,11:37:53,13,986,16.433333333333334,80285.43138891124,,,,124.65,0.0235,0.0445,0.0,0.044,,129447.19854469855,,,,,,,0.16250046449900465,,0.16250046449900465,,,138.07134999999997,,,,57796.0,,,0.16250046449900465
1756726686,2025-09-01T11:38:06Z,TLM610,"13.925354,100.43602",6650,Climb,293,13.925354,100.43602,737,8.206153846153846,11:38:06,13,999,16.65,79229.65648214998,,,,124.65,0.0235,0.0445,0.0,0.044,,128494.82068607069,,,,,,,0.1613143791933938,,0.1613143791933938,,,138.07134999999997,,,,57796.0,,,0.1613143791933938
1756726701,2025-09-01T11:38:21Z,TLM610,"13.933273,100.417786",7025,Climb,293,13.933273,100.417786,737,7.620000000000001,11:38:21,15,1014,16.9,78110.97336171092,,,,124.65,0.0235,0.0445,0.0,0.044,,127474.41583754084,,,,,,,0.16004357350881074,,0.16004357350881074,,,138.07134999999997,,,,57796.0,,,0.16004357350881074
1756726714,2025-09-01T11:38:34Z,TLM610,"13.94014,100.401825",7325,Climb,293,13.94014,100.401825,737,7.033846153846154,11:38:34,13,1027,17.116666666666667,77225.26594594982,,,,124.65,0.0235,0.0445,0.0,0.044,,126658.09195871696,,,,,,,0.1590269289611443,,0.1590269289611443,,,138.07134999999997,,,,57796.0,,,0.1590269289611443
1756726729,2025-09-01T11:38:49Z,TLM610,"13.947888,100.384201",7575,Climb,294,13.947888,100.384201,737,5.08,11:38:49,15,1042,17.366666666666667,76493.40449728668,,,,124.65,0.0235,0.0445,0.0,0.044,,125977.82205969706,,,,,,,0.15817972517142226,,0.15817972517142226,,,138.07134999999997,,,,57796.0,,,0.15817972517142226
1756726742,2025-09-01T11:39:02Z,TLM610,"13.954971,100.36792",7800,Climb,294,13.954971,100.36792,737,5.275384615384615,11:39:02,13,1055,17.583333333333332,75839.54068038287,,,,124.65,0.0235,0.0445,0.0,0.044,,125365.57915057914,,,,,,,0.15741724176067243,,0.15741724176067243,,,138.07134999999997,,,,57796.0,,,0.15741724176067243
1756726755,2025-09-01T11:39:15Z,TLM610,"13.962087,100.352058",8125,Climb,297,13.962087,100.352058,737,7.62,11:39:15,13,1068,17.8,74903.06744403015,,,,124.65,0.0235,0.0445,0.0,0.044,,124481.22828185328,,,,,,,0.15631587683403375,,0.15631587683403375,,,138.07134999999997,,,,57796.0,,,0.15631587683403375
1756726760,2025-09-01T11:39:20Z,TLM610,"13.965225,100.346657",8250,Climb,304,13.965225,100.346657,737,7.62,11:39:20,5,1073,17.883333333333333,74545.3885069529,,,,124.65,0.0235,0.0445,0.0,0.044,,124141.09333234334,,,,,,,0.15589227493917276,,0.15589227493917276,,,138.07134999999997,,,,57796.0,,,0.15589227493917276
1756726762,2025-09-01T11:39:22Z,TLM610,"13.966782,100.344482",8325,Climb,306,13.966782,100.344482,737,11.43,11:39:22,2,1075,17.916666666666668,74331.4458665651,,,,124.65,0.0235,0.0445,0.0,0.044,,123937.01236263737,,,,,,,0.15563811380225615,,0.15563811380225615,,,138.07134999999997,,,,57796.0,,,0.15563811380225615
1756726764,2025-09-01T11:39:24Z,TLM610,"13.968521,100.3424",8400,Climb,310,13.968521,100.3424,737,11.43,11:39:24,2,1077,17.95,74118.00068387286,,,,124.65,0.0235,0.0445,0.0,0.044,,123732.93139293138,,,,,,,0.15538395266533953,,0.15538395266533953,,,138.07134999999997,,,,57796.0,,,0.15538395266533953
1756726766,2025-09-01T11:39:26Z,TLM610,"13.970398,100.340454",8500,Climb,316,13.970398,100.340454,737,15.24,11:39:26,2,1079,17.983333333333334,73834.17939989107,,,,124.65,0.0235,0.0445,0.0,0.044,,123460.82343332343,,,,,,,0.1550450711494507,,0.1550450711494507,,,138.07134999999997,,,,57796.0,,,0.1550450711494507
1756726768,2025-09-01T11:39:28Z,TLM610,"13.972366,100.338608",8600,Climb,319,13.972366,100.338608,737,15.24,11:39:28,2,1081,18.016666666666666,73551.23881557693,,,,124.65,0.0235,0.0445,0.0,0.044,,123188.71547371548,,,,,,,0.1547061896335619,,0.1547061896335619,,,138.07134999999997,,,,57796.0,,,0.1547061896335619
1756726770,2025-09-01T11:39:30Z,TLM610,"13.974884,100.336571",8725,Climb,322,13.974884,100.336571,737,19.05,11:39:30,2,1083,18.05,73198.79838204701,,,,124.65,0.0235,0.0445,0.0,0.044,,122848.58052420552,,,,,,,0.1542825877387009,,0.1542825877387009,,,138.07134999999997,,,,57796.0,,,0.1542825877387009
1756726772,2025-09-01T11:39:32Z,TLM610,"13.977262,100.334862",8825,Climb,324,13.977262,100.334862,737,15.24,11:39:32,2,1085,18.083333333333332,72917.83172753967,,,,124.65,0.0235,0.0445,0.0,0.044,,122576.47256459756,,,,,,,0.15394370622281206,,0.15394370622281206,,,138.07134999999997,,,,57796.0,,,0.15394370622281206
1756726774,2025-09-01T11:39:34Z,TLM610,"13.979544,100.333412",8925,Climb,328,13.979544,100.333412,737,15.24,11:39:34,2,1087,18.116666666666667,72637.7389855666,,,,124.65,0.0235,0.0445,0.0,0.044,,122304.3646049896,,,,,,,0.15360482470692327,,0.15360482470692327,,,138.07134999999997,,,,57796.0,,,0.15360482470692327
1756726776,2025-09-01T11:39:36Z,TLM610,"13.982117,100.331932",9025,Climb,331,13.982117,100.331932,737,15.24,11:39:36,2,1089,18.15,72358.51807509243,,,,124.65,0.0235,0.0445,0.0,0.044,,122032.25664538164,,,,,,,0.15326594319103443,,0.15326594319103443,,,138.07134999999997,,,,57796.0,,,0.15326594319103443
1756726779,2025-09-01T11:39:39Z,TLM610,"13.984292,100.330856",9125,Climb,335,13.984292,100.330856,737,10.16,11:39:39,3,1092,18.2,72080.16691851783,,,,124.65,0.0235,0.0445,0.0,0.044,,121760.14868577369,,,,,,,0.1529270616751456,,0.1529270616751456,,,138.07134999999997,,,,57796.0,,,0.1529270616751456
1756726781,2025-09-01T11:39:41Z,TLM610,"13.987473,100.329514",9225,Climb,338,13.987473,100.329514,737,15.24,11:39:41,2,1094,18.233333333333334,71802.68344167639,,,,124.65,0.0235,0.0445,0.0,0.044,,121488.04072616572,,,,,,,0.15258818015925682,,0.15258818015925682,,,138.07134999999997,,,,57796.0,,,0.15258818015925682
1756726783,2025-09-01T11:39:43Z,TLM610,"13.989487,100.328758",9300,Climb,341,13.989487,100.328758,737,11.43,11:39:43,2,1096,18.266666666666666,71595.13900306383,,,,124.65,0.0235,0.0445,0.0,0.044,,121283.95975645976,,,,,,,0.1523340190223402,,0.1523340190223402,,,138.07134999999997,,,,57796.0,,,0.1523340190223402
1756726785,2025-09-01T11:39:45Z,TLM610,"13.992858,100.327774",9400,Climb,345,13.992858,100.327774,737,15.24,11:39:45,2,1098,18.3,71319.16898510666,,,,124.65,0.0235,0.0445,0.0,0.044,,121011.8517968518,,,,,,,0.15199513750645138,,0.15199513750645138,,,138.07134999999997,,,,57796.0,,,0.15199513750645138
1756726787,2025-09-01T11:39:47Z,TLM610,"13.995511,100.327194",9475,Climb,348,13.995511,100.327194,737,11.43,11:39:47,2,1100,18.333333333333332,71112.75726762763,,,,124.65,0.0235,0.0445,0.0,0.044,,120807.77082714583,,,,,,,0.15174097636953476,,0.15174097636953476,,,138.07134999999997,,,,57796.0,,,0.15174097636953476
1756726789,2025-09-01T11:39:49Z,TLM610,"13.998165,100.326714",9575,Climb,350,13.998165,100.326714,737,15.24,11:39:49,2,1102,18.366666666666667,70838.29438527986,,,,124.65,0.0235,0.0445,0.0,0.044,,120535.66286753787,,,,,,,0.15140209485364595,,0.15140209485364595,,,138.07134999999997,,,,57796.0,,,0.15140209485364595
1756726791,2025-09-01T11:39:51Z,TLM610,"14.001424,100.326279",9675,Climb,352,14.001424,100.326279,737,15.24,11:39:51,2,1104,18.4,70564.68989131362,,,,124.65,0.0235,0.0445,0.0,0.044,,120263.5549079299,,,,,,,0.15106321333775713,,0.15106321333775713,,,138.07134999999997,,,,57796.0,,,0.15106321333775713
1756726793,2025-09-01T11:39:53Z,TLM610,"14.00386,100.326057",9775,Climb,354,14.00386,100.326057,737,15.24,11:39:53,2,1106,18.433333333333334,70291.94173038694,,,,124.65,0.0235,0.0445,0.0,0.044,,119991.44694832194,,,,,,,0.15072433182186834,,0.15072433182186834,,,138.07134999999997,,,,57796.0,,,0.15072433182186834
1756726796,2025-09-01T11:39:56Z,TLM610,"14.007382,100.325897",9875,Climb,356,14.007382,100.325897,737,10.16,11:39:56,3,1109,18.483333333333334,70020.04785057013,,,,124.65,0.0235,0.0445,0.0,0.044,,119719.338988714,,,,,,,0.15038545030597952,,0.15038545030597952,,,138.07134999999997,,,,57796.0,,,0.15038545030597952
1756726798,2025-09-01T11:39:58Z,TLM610,"14.009857,100.325821",9950,Climb,358,14.009857,100.325821,737,11.43,11:39:58,2,1111,18.516666666666666,69816.68683024475,,,,124.65,0.0235,0.0445,0.0,0.044,,119515.25801900803,,,,,,,0.1501312891690629,,0.1501312891690629,,,138.07134999999997,,,,57796.0,,,0.1501312891690629
1756726800,2025-09-01T11:40:00Z,TLM610,"14.013388,100.325844",10050,Climb,359,14.013388,100.325844,737,15.24,11:40:00,2,1113,18.55,69546.283015167,,,,124.65,0.0235,0.0445,0.0,0.044,,119243.15005940005,,,,,,,0.1497924076531741,,0.1497924076531741,,,138.07134999999997,,,,57796.0,,,0.1497924076531741
1756726802,2025-09-01T11:40:02Z,TLM610,"14.016134,100.325897",10125,Climb,359,14.016134,100.325897,737,11.43,11:40:02,2,1115,18.583333333333332,69344.03719584979,,,,124.65,0.0235,0.0445,0.0,0.044,,119039.0690896941,,,,,,,0.14953824651625747,,0.14953824651625747,,,138.07134999999997,,,,57796.0,,,0.14953824651625747
1756726804,2025-09-01T11:40:04Z,TLM610,"14.018928,100.325943",10200,Climb,1,14.018928,100.325943,737,11.43,11:40:04,2,1117,18.616666666666667,69142.26788494075,,,,124.65,0.0235,0.0445,0.0,0.044,,118834.98811998812,,,,,,,0.14928408537934088,,0.14928408537934088,,,138.07134999999997,,,,57796.0,,,0.14928408537934088
1756726807,2025-09-01T11:40:07Z,TLM610,"14.021942,100.326012",10275,Climb,1,14.021942,100.326012,737,7.62,11:40:07,3,1120,18.666666666666668,68940.97422306471,,,,124.65,0.0235,0.0445,0.0,0.044,,118630.90715028216,,,,,,,0.14902992424242426,,0.14902992424242426,,,138.07134999999997,,,,57796.0,,,0.14902992424242426
1756726809,2025-09-01T11:40:09Z,TLM610,"14.024734,100.326057",10325,Climb,1,14.024734,100.326057,737,7.62,11:40:09,2,1122,18.7,68807.04227404707,,,,124.65,0.0235,0.0445,0.0,0.044,,118494.85317047816,,,,,,,0.14886048348447986,,0.14886048348447986,,,138.07134999999997,,,,57796.0,,,0.14886048348447986
1756726811,2025-09-01T11:40:11Z,TLM610,"14.028378,100.326187",10425,Climb,1,14.028378,100.326187,737,15.24,11:40:11,2,1124,18.733333333333334,68539.81041428236,,,,124.65,0.0235,0.0445,0.0,0.044,,118222.74521087021,,,,,,,0.14852160196859104,,0.14852160196859104,,,138.07134999999997,,,,57796.0,,,0.14852160196859104
1756726813,2025-09-01T11:40:13Z,TLM610,"14.030869,100.326202",10475,Climb,1,14.030869,100.326202,737,7.62,11:40:13,2,1126,18.766666666666666,68406.50999607878,,,,124.65,0.0235,0.0445,0.0,0.044,,118086.69123106623,,,,,,,0.14835216121064662,,0.14835216121064662,,,138.07134999999997,,,,57796.0,,,0.14835216121064662
1756726815,2025-09-01T11:40:15Z,TLM610,"14.03401,100.326279",10525,Climb,1,14.03401,100.326279,737,7.62,11:40:15,2,1128,18.8,68273.41958104317,,,,124.65,0.0235,0.0445,0.0,0.044,,117950.63725126225,,,,,,,0.1481827204527022,,0.1481827204527022,,,138.07134999999997,,,,57796.0,,,0.1481827204527022
1756726817,2025-09-01T11:40:17Z,TLM610,"14.03685,100.326332",10550,Climb,1,14.03685,100.326332,737,3.81,11:40:17,2,1130,18.833333333333332,68206.95304558043,,,,124.65,0.0235,0.0445,0.0,0.044,,117882.61026136027,,,,,,,0.14809800007373,,0.14809800007373,,,138.07134999999997,,,,57796.0,,,0.14809800007373
1756726820,2025-09-01T11:40:20Z,TLM610,"14.040024,100.326393",10575,Climb,1,14.040024,100.326393,737,2.54,11:40:20,3,1133,18.883333333333333,68140.53891597665,,,,124.65,0.0235,0.0445,0.0,0.044,,117814.58327145828,,,,,,,0.1480132796947578,,0.1480132796947578,,,138.07134999999997,,,,57796.0,,,0.1480132796947578
1756726833,2025-09-01T11:40:33Z,TLM610,"14.059148,100.327293",10825,Climb,9,14.059148,100.327293,737,5.861538461538462,11:40:33,13,1146,19.1,67479.27299302806,,,,124.65,0.0235,0.0445,0.0,0.044,,117134.31337243837,,,,,,,0.14716607590503578,,0.14716607590503578,,,138.07134999999997,,,,57796.0,,,0.14716607590503578
1756726835,2025-09-01T11:40:35Z,TLM610,"14.062733,100.328018",10875,Climb,12,14.062733,100.328018,737,7.62,11:40:35,2,1148,19.133333333333333,67347.64552244349,,,,124.65,0.0235,0.0445,0.0,0.044,,116998.2593926344,,,,,,,0.14699663514709135,,0.14699663514709135,,,138.07134999999997,,,,57796.0,,,0.14699663514709135
1756726837,2025-09-01T11:40:37Z,TLM610,"14.066271,100.328934",10900,Climb,14,14.066271,100.328934,737,3.81,11:40:37,2,1150,19.166666666666668,67281.90979668667,,,,124.65,0.0235,0.0445,0.0,0.044,,116930.2324027324,,,,,,,0.14691191476811916,,0.14691191476811916,,,138.07134999999997,,,,57796.0,,,0.14691191476811916
1756726839,2025-09-01T11:40:39Z,TLM610,"14.06925,100.329849",10950,Climb,16,14.06925,100.329849,737,7.62,11:40:39,2,1152,19.2,67150.59420701793,,,,124.65,0.0235,0.0445,0.0,0.044,,116794.17842292842,,,,,,,0.14674247401017473,,0.14674247401017473,,,138.07134999999997,,,,57796.0,,,0.14674247401017473
1756726841,2025-09-01T11:40:41Z,TLM610,"14.072183,100.330811",11000,Climb,18,14.072183,100.330811,737,7.62,11:40:41,2,1154,19.233333333333334,67019.48622366168,,,,124.65,0.0235,0.0445,0.0,0.044,,116658.12444312444,,,,,,,0.14657303325223034,,0.14657303325223034,,,138.07134999999997,,,,57796.0,,,0.14657303325223034
1756726843,2025-09-01T11:40:43Z,TLM610,"14.075115,100.331871",11025,Climb,19,14.075115,100.331871,737,3.81,11:40:43,2,1156,19.266666666666666,66954.01000584473,,,,124.65,0.0235,0.0445,0.0,0.044,,116590.09745322245,,,,,,,0.14648831287325814,,0.14648831287325814,,,138.07134999999997,,,,57796.0,,,0.14648831287325814
1756726846,2025-09-01T11:40:46Z,TLM610,"14.078339,100.333115",11050,Climb,20,14.078339,100.333115,737,2.54,11:40:46,3,1159,19.316666666666666,66888.58559542519,,,,124.65,0.0235,0.0445,0.0,0.044,,116522.07046332046,,,,,,,0.14640359249428594,,0.14640359249428594,,,138.07134999999997,,,,57796.0,,,0.14640359249428594
1756726848,2025-09-01T11:40:48Z,TLM610,"14.081863,100.334579",11100,Climb,21,14.081863,100.334579,737,7.62,11:40:48,2,1161,19.35,66757.89207132658,,,,124.65,0.0235,0.0445,0.0,0.044,,116386.01648351649,,,,,,,0.14623415173634152,,0.14623415173634152,,,138.07134999999997,,,,57796.0,,,0.14623415173634152
1756726850,2025-09-01T11:40:50Z,TLM610,"14.085032,100.336113",11125,Climb,24,14.085032,100.336113,737,3.81,11:40:50,2,1163,19.383333333333333,66692.62289495463,,,,124.65,0.0235,0.0445,0.0,0.044,,116317.98949361448,,,,,,,0.14614943135736932,,0.14614943135736932,,,138.07134999999997,,,,57796.0,,,0.14614943135736932
1756726852,2025-09-01T11:40:52Z,TLM610,"14.087631,100.337425",11150,Climb,27,14.087631,100.337425,737,3.81,11:40:52,2,1165,19.416666666666668,66627.40540059438,,,,124.65,0.0235,0.0445,0.0,0.044,,116249.96250371251,,,,,,,0.1460647109783971,,0.1460647109783971,,,138.07134999999997,,,,57796.0,,,0.1460647109783971
1756726854,2025-09-01T11:40:54Z,TLM610,"14.091316,100.339485",11200,Climb,28,14.091316,100.339485,737,7.62,11:40:54,2,1167,19.45,66497.12533266773,,,,124.65,0.0235,0.0445,0.0,0.044,,116113.90852390853,,,,,,,0.1458952702204527,,0.1458952702204527,,,138.07134999999997,,,,57796.0,,,0.1458952702204527
1756726856,2025-09-01T11:40:56Z,TLM610,"14.094109,100.341125",11275,Climb,29,14.094109,100.341125,737,11.43,11:40:56,2,1169,19.483333333333334,66302.09206345369,,,,124.65,0.0235,0.0445,0.0,0.044,,115909.82755420257,,,,,,,0.14564110908353609,,0.14564110908353609,,,138.07134999999997,,,,57796.0,,,0.14564110908353609
1756726858,2025-09-01T11:40:58Z,TLM610,"14.096949,100.342758",11350,Climb,29,14.096949,100.342758,737,11.43,11:40:58,2,1171,19.516666666666666,66107.52224326636,,,,124.65,0.0235,0.0445,0.0,0.044,,115705.74658449658,,,,,,,0.1453869479466195,,0.1453869479466195,,,138.07134999999997,,,,57796.0,,,0.1453869479466195
1756726861,2025-09-01T11:41:01Z,TLM610,"14.100037,100.344574",11425,Climb,29,14.100037,100.344574,737,7.62,11:41:01,3,1174,19.566666666666666,65913.41502912331,,,,124.65,0.0235,0.0445,0.0,0.044,,115501.66561479062,,,,,,,0.14513278680970287,,0.14513278680970287,,,138.07134999999997,,,,57796.0,,,0.14513278680970287
1756726863,2025-09-01T11:41:03Z,TLM610,"14.10314,100.34642",11525,Climb,30,14.10314,100.34642,737,15.24,11:41:03,2,1176,19.6,65655.32356465158,,,,124.65,0.0235,0.0445,0.0,0.044,,115229.55765518265,,,,,,,0.14479390529381406,,0.14479390529381406,,,138.07134999999997,,,,57796.0,,,0.14479390529381406
1756726865,2025-09-01T11:41:05Z,TLM610,"14.105933,100.348061",11600,Climb,30,14.105933,100.348061,737,11.43,11:41:05,2,1178,19.633333333333333,65462.2924923163,,,,124.65,0.0235,0.0445,0.0,0.044,,115025.4766854767,,,,,,,0.14453974415689744,,0.14453974415689744,,,138.07134999999997,,,,57796.0,,,0.14453974415689744
1756726867,2025-09-01T11:41:07Z,TLM610,"14.109604,100.350258",11675,Climb,30,14.109604,100.350258,737,11.43,11:41:07,2,1180,19.666666666666668,65269.721223756664,,,,124.65,0.0235,0.0445,0.0,0.044,,114821.3957157707,,,,,,,0.14428558301998085,,0.14428558301998085,,,138.07134999999997,,,,57796.0,,,0.14428558301998085
1756726869,2025-09-01T11:41:09Z,TLM610,"14.111893,100.351585",11750,Climb,30,14.111893,100.351585,737,11.43,11:41:09,2,1182,19.7,65077.6089205911,,,,124.65,0.0235,0.0445,0.0,0.044,,114617.31474606475,,,,,,,0.14403142188306423,,0.14403142188306423,,,138.07134999999997,,,,57796.0,,,0.14403142188306423
1756726871,2025-09-01T11:41:11Z,TLM610,"14.11528,100.353622",11800,Climb,30,14.11528,100.353622,737,7.62,11:41:11,2,1184,19.733333333333334,64949.78861905271,,,,124.65,0.0235,0.0445,0.0,0.044,,114481.26076626076,,,,,,,0.1438619811251198,,0.1438619811251198,,,138.07134999999997,,,,57796.0,,,0.1438619811251198
1756726874,2025-09-01T11:41:14Z,TLM610,"14.118118,100.355324",11850,Climb,30,14.118118,100.355324,737,5.08,11:41:14,3,1187,19.783333333333335,64822.17168213526,,,,124.65,0.0235,0.0445,0.0,0.044,,114345.2067864568,,,,,,,0.14369254036717544,,0.14369254036717544,,,138.07134999999997,,,,57796.0,,,0.14369254036717544
1756726887,2025-09-01T11:41:27Z,TLM610,"14.137802,100.367065",12275,Climb,30,14.137802,100.367065,737,9.964615384615387,11:41:27,13,1200,20.0,63745.60362777433,,,,124.65,0.0235,0.0445,0.0,0.044,,113188.74795812294,,,,,,,0.14225229392464794,,0.14225229392464794,,,138.07134999999997,,,,57796.0,,,0.14225229392464794
1756726920,2025-09-01T11:42:00Z,TLM610,"14.18591,100.395958",13500,Climb,30,14.18591,100.395958,737,11.314545454545454,11:42:00,33,1233,20.55,60723.29052305272,,,,124.65,0.0235,0.0445,0.0,0.044,,109855.42545292545,,,,,,,0.13810099535500997,,0.13810099535500997,,,138.07134999999997,,,,57796.0,,,0.13810099535500997
1756726952,2025-09-01T11:42:32Z,TLM610,"14.234231,100.42511",14950,Climb,30,14.234231,100.42511,737,13.811250000000001,11:42:32,32,1265,21.083333333333332,57296.90769935816,,,,124.65,0.0235,0.0445,0.0,0.044,,105909.86003861003,,,,,,,0.13318721337462214,,0.13318721337462214,,,138.07134999999997,,,,57796.0,,,0.13318721337462214
1756726982,2025-09-01T11:43:02Z,TLM610,"14.278782,100.452141",16125,Climb,30,14.278782,100.452141,737,11.938,11:43:02,30,1295,21.583333333333332,54636.70546988077,,,,124.65,0.0235,0.0445,0.0,0.044,,102712.59151321652,,,,,,,0.12920535556292856,,0.12920535556292856,,,138.07134999999997,,,,57796.0,,,0.12920535556292856
1756727015,2025-09-01T11:43:35Z,TLM610,"14.328232,100.484558",17350,Climb,32,14.328232,100.484558,737,11.314545454545454,11:43:35,33,1328,22.133333333333333,51970.69584331822,,,,124.65,0.0235,0.0445,0.0,0.044,,99379.26900801901,,,,,,,0.12505405699329059,,0.12505405699329059,,,138.07134999999997,,,,57796.0,,,0.12505405699329059
1756727046,2025-09-01T11:44:06Z,TLM610,"14.377075,100.516426",18475,Climb,32,14.377075,100.516426,737,11.061290322580646,11:44:06,31,1359,22.65,49616.062625060484,,,,124.65,0.0235,0.0445,0.0,0.044,,96318.05446242947,,,,,,,0.12124163993954139,,0.12124163993954139,,,138.07134999999997,,,,57796.0,,,0.12124163993954139
1756727077,2025-09-01T11:44:37Z,TLM610,"14.425003,100.54702",19650,Climb,31,14.425003,100.54702,737,11.552903225806453,11:44:37,31,1390,23.166666666666668,47249.77326407839,,,,124.65,0.0235,0.0445,0.0,0.044,,93120.78593703594,,,,,,,0.11725978212784784,,0.11725978212784784,,,138.07134999999997,,,,57796.0,,,0.11725978212784784
1756727110,2025-09-01T11:45:10Z,TLM610,"14.475605,100.579308",20700,Climb,31,14.475605,100.579308,737,9.69818181818182,11:45:10,33,1423,23.716666666666665,45213.32842331817,,,,124.65,0.0235,0.0445,0.0,0.044,,90263.65236115236,,,,,,,0.11370152621101526,,0.11370152621101526,,,138.07134999999997,,,,57796.0,,,0.11370152621101526
1756727141,2025-09-01T11:45:41Z,TLM610,"14.52626,100.611702",21725,Climb,32,14.52626,100.611702,737,10.078064516129032,11:45:41,31,1454,24.233333333333334,43294.50717908442,,,,124.65,0.0235,0.0445,0.0,0.044,,87474.54577517077,,,,,,,0.1102279906731549,,0.1102279906731549,,,138.07134999999997,,,,57796.0,,,0.1102279906731549
1756727172,2025-09-01T11:46:12Z,TLM610,"14.575287,100.643333",22375,Climb,32,14.575287,100.643333,737,6.3909677419354844,11:46:12,31,1485,24.75,42112.252297158266,,,,124.65,0.0235,0.0445,0.0,0.044,,85705.84403771904,,,,,,,0.10802526081987761,,0.10802526081987761,,,138.07134999999997,,,,57796.0,,,0.10802526081987761
1756727205,2025-09-01T11:46:45Z,TLM610,"14.629459,100.678375",23175,Climb,32,14.629459,100.678375,737,7.38909090909091,11:46:45,33,1518,25.3,40693.196634856686,,,,124.65,0.0235,0.0445,0.0,0.044,,83528.98036085535,,,,,,,0.10531420869276711,,0.10531420869276711,,,138.07134999999997,,,,57796.0,,,0.10531420869276711
1756727235,2025-09-01T11:47:15Z,TLM610,"14.679177,100.710464",24025,Climb,32,14.679177,100.710464,737,8.636000000000001,11:47:15,30,1548,25.8,39228.1314239941,,,,124.65,0.0235,0.0445,0.0,0.044,,81216.0627041877,,,,,,,0.10243371580771217,,0.10243371580771217,,,138.07134999999997,,,,57796.0,,,0.10243371580771217
1756727266,2025-09-01T11:47:46Z,TLM610,"14.731613,100.744392",24900,Climb,32,14.731613,100.744392,737,8.603225806451613,11:47:46,31,1579,26.316666666666666,37764.888390148,,,,124.65,0.0235,0.0445,0.0,0.044,,78835.11805761806,,,,,,,0.09946850254368501,,0.09946850254368501,,,138.07134999999997,,,,57796.0,,,0.09946850254368501
1756727298,2025-09-01T11:48:18Z,TLM610,"14.78595,100.77948",25800,Climb,32,14.78595,100.77948,737,8.5725,11:48:18,32,1611,26.85,36306.266669598386,,,,124.65,0.0235,0.0445,0.0,0.044,,76386.14642114642,,,,,,,0.0964185689006857,,0.0964185689006857,,,138.07134999999997,,,,57796.0,,,0.0964185689006857
1756727330,2025-09-01T11:48:50Z,TLM610,"14.838043,100.813148",26525,Climb,32,14.838043,100.813148,737,6.905625000000001,11:48:50,32,1643,27.383333333333333,35164.74084259127,,,,124.65,0.0235,0.0445,0.0,0.044,,74413.36371398871,,,,,,,0.09396167791049177,,0.09396167791049177,,,138.07134999999997,,,,57796.0,,,0.09396167791049177
1756727362,2025-09-01T11:49:22Z,TLM610,"14.89444,100.849724",27125,Climb,32,14.89444,100.849724,737,5.715,11:49:22,32,1675,27.916666666666668,34242.16604666953,,,,124.65,0.0235,0.0445,0.0,0.044,,72780.71595634095,,,,,,,0.09192838881515891,,0.09192838881515891,,,138.07134999999997,,,,57796.0,,,0.09192838881515891
1756727395,2025-09-01T11:49:55Z,TLM610,"14.950378,100.885956",27800,Climb,32,14.950378,100.885956,737,6.234545454545454,11:49:55,33,1708,28.466666666666665,33227.7983879564,,,,124.65,0.0235,0.0445,0.0,0.044,,70943.98722898723,,,,,,,0.08964093858290939,,0.08964093858290939,,,138.07134999999997,,,,57796.0,,,0.08964093858290939
